# error_dp, error_pinn
1.161179363926128629e-03,5.311508024401049048e-04
1.183936631409381176e-03,5.305857337750505710e-04
1.158333046215684380e-03,5.344297670632782403e-04
1.153506732092113600e-03,5.610486442670716304e-04
1.091946579640558747e-03,5.340644394305013197e-04
1.071915865706627368e-03,4.903371066233396924e-04
1.034726565431857937e-03,4.884672539708252974e-04
1.012220257640396087e-03,4.890913733493028456e-04
9.865631997600799851e-04,4.838811740885327309e-04
9.905569849391533156e-04,4.776165150407292383e-04
9.879758928164332921e-04,4.677796108141272320e-04
9.794619710954380505e-04,4.487941177739595026e-04
9.697890621573432724e-04,4.516165564604683147e-04
9.294386030331865242e-04,4.399853385032778674e-04
9.432136608141367378e-04,4.286359920459009579e-04
9.314772760795599288e-04,4.372244071899631713e-04
9.017237855406084720e-04,4.345416131182024068e-04
8.795598007324560621e-04,4.228371717817275863e-04
8.681879067875260085e-04,4.163188447084239705e-04
8.202108527952410360e-04,4.181328273984151228e-04
8.244808467745101503e-04,4.237446890032170975e-04
8.147229774253333077e-04,4.247162265175442549e-04
7.786986075781397948e-04,4.085035834770619156e-04
7.632175801370657273e-04,4.008915996035028700e-04
7.600663812061454229e-04,4.132712445509539715e-04
7.336479632549753813e-04,4.299818529809406697e-04
7.373479279943813847e-04,4.314369123197971763e-04
7.251892224355343999e-04,4.300618214316905452e-04
6.943295167802240138e-04,4.111772986005119215e-04
7.003584188563410961e-04,4.124518679907435560e-04
6.919951498913593521e-04,4.140655795212840702e-04
6.696096117050577470e-04,4.198260474179250435e-04
6.712048223952529237e-04,4.191998100451836901e-04
6.577477711879074545e-04,4.293263873876150441e-04
6.336499342854529484e-04,4.217548753270696036e-04
6.324239045382424977e-04,4.181470517042073284e-04
6.210557277467550251e-04,4.179164471008069539e-04
6.010114683638005792e-04,4.265530500790084114e-04
6.050575309496414485e-04,4.216046348863818679e-04
6.000608366847168685e-04,4.277992238249411945e-04
5.771352828483992123e-04,4.306680092389855437e-04
5.880347078669340968e-04,4.320835327976309281e-04
5.586564056572567404e-04,4.407063146681349376e-04
5.716811083340902783e-04,4.389266829352772505e-04
5.319071400474965775e-04,4.452773399078656879e-04
5.308516662605267198e-04,4.403999039554143836e-04
4.936330643674390539e-04,4.337303619114898814e-04
4.888599399692823309e-04,4.360986028644308460e-04
4.990836942154249379e-04,4.358507324525165492e-04
4.815745156682371903e-04,4.412196869137918168e-04
4.825582389438993992e-04,4.145201766920663961e-04
4.791864034134303628e-04,4.219462491626619943e-04
4.726053107731483373e-04,4.268325997178625377e-04
4.726622320931799025e-04,4.158965081259240583e-04
4.695540599663550804e-04,4.029575510994544397e-04
4.622694343949341556e-04,3.952451803288646484e-04
4.605032197117002956e-04,3.871861097050264514e-04
4.611549927246712081e-04,3.807915977095150274e-04
4.641786517191125280e-04,3.733639332384666308e-04
4.609096586075043774e-04,3.606082392191536012e-04
4.607785616876738152e-04,3.579457988217050481e-04
4.614157896597210345e-04,3.484008007151617216e-04
4.648850168671161617e-04,3.408722297242533310e-04
4.688866724877448623e-04,3.286291135195648833e-04
4.721429225997455094e-04,3.258286536888058962e-04
4.730638445178682013e-04,3.157320753900233175e-04
4.779880258743026376e-04,2.853493487925545260e-04
4.772998148330740461e-04,2.625100490392924622e-04
4.812973742914512364e-04,2.241645038505697229e-04
4.874412052728851943e-04,1.864278832913103697e-04
4.970800126948089672e-04,1.937159479698227413e-04
5.188173656445607207e-04,1.747642534970784132e-04
5.373966166992314927e-04,1.251394044597545024e-04
5.303543521907646413e-04,1.253525469585095868e-04
5.219574835561087596e-04,1.261315817799460253e-04
5.046927151597128611e-04,1.267643295912111159e-04
4.980992602714042579e-04,1.325797884984449145e-04
5.019213714521890022e-04,2.077910620788225816e-04
5.056651003607054006e-04,1.906683657426357602e-04
5.060712528579113401e-04,2.086761759365401904e-04
5.049031423032917772e-04,2.643153378678540755e-04
5.016514182643659440e-04,2.624947382944052641e-04
4.958987081051852066e-04,5.229161757665764295e-04
4.886778490980152843e-04,5.681078022595460004e-04
4.709463150466349662e-04,6.753712470520896374e-04
4.704134148074303043e-04,6.467540234676932105e-04
4.624520155005707941e-04,7.125823865057208904e-04
4.358274480692929994e-04,7.994883582767034437e-04
4.459554657998740360e-04,9.634879722588911939e-04
4.357377689806473937e-04,1.187214603262575115e-03
4.256342510397084821e-04,1.232955594610626784e-03
4.184964087736730317e-04,1.366485015459830863e-03
3.967810873971930742e-04,1.505965363654960480e-03
4.008655689859324579e-04,1.403138196679555192e-03
3.964231110669331256e-04,1.481521272661947457e-03
3.734902904700455081e-04,1.545205147173796603e-03
3.639073653493714810e-04,1.627759916349585728e-03
3.596207509455862073e-04,1.681568131079949017e-03
3.308005469475860352e-04,1.747575712262677350e-03
3.398506274143700719e-04,1.963914276954408823e-03
3.302940688606118393e-04,1.824863338097617096e-03
3.250909813589489034e-04,1.930891317071788864e-03
3.147444156598309300e-04,1.944846961284531868e-03
2.956152278402205888e-04,1.975284351354495305e-03
2.899268536257696544e-04,1.972210002161751095e-03
2.905541732769558773e-04,2.019806439563121871e-03
2.805368125239869614e-04,2.019070509308381039e-03
2.817654587027771610e-04,2.127937498298152624e-03
2.738942357008219280e-04,2.196182475400622596e-03
2.492973454755077344e-04,2.177566219812860759e-03
2.499564970013299194e-04,2.204600485379585185e-03
2.350059332532300298e-04,2.237616177856417091e-03
2.288463261909525013e-04,2.238460144132425455e-03
2.210335143135458359e-04,2.239592232971818371e-03
2.154428927882441733e-04,2.239253929919953184e-03
2.103856099259107204e-04,2.239857783347400447e-03
2.094981113020682214e-04,2.241360865115144853e-03
2.067322316007946933e-04,2.246610499088717849e-03
2.025286228129601909e-04,2.253592657513004121e-03
1.951637219267935341e-04,2.270142005309905460e-03
1.891636046109501504e-04,2.277312823183485439e-03
1.799368207382365486e-04,2.285123607760659956e-03
1.734494565610433651e-04,2.248418201550795442e-03
1.688425375966695944e-04,2.276819219086409843e-03
1.556043362954037928e-04,2.292865290278346332e-03
1.424813750883592643e-04,2.247401050104441429e-03
1.307089129293809594e-04,2.234955667043559552e-03
1.314768559860977578e-04,2.218259354802900804e-03
1.179998872034133625e-04,2.201611289216469803e-03
1.206194920963897109e-04,2.170177116895271371e-03
1.191486775438692949e-04,2.143180961368046974e-03
1.251750317936253700e-04,2.122010585820400565e-03
1.194033616408393808e-04,2.100231403780745097e-03
1.142111487382718699e-04,2.090438008093381886e-03
9.329196433819752360e-05,2.096961120426751955e-03
9.271160073296505499e-05,2.087614174290905716e-03
9.494965654390435461e-05,2.068921296702519366e-03
9.671815191448758595e-05,2.033960894903551458e-03
1.186227743710227257e-04,1.987423864518323997e-03
1.261541247829571727e-04,1.930564301896292101e-03
1.277893578527501781e-04,1.917306662404859828e-03
1.232095856777508912e-04,1.906583799334902627e-03
1.372568647034429787e-04,1.899203550354533346e-03
1.682917497550524410e-04,1.888043698239333379e-03
1.732522633079552064e-04,1.873505174104255671e-03
1.883641616854542515e-04,1.849517606318947698e-03
1.845226341622375674e-04,1.835068351879730244e-03
2.074152655560554089e-04,1.821586768166235087e-03
2.300983625249195669e-04,1.820757667355104876e-03
2.485639715294790295e-04,1.814293438973363110e-03
2.796652375369956746e-04,1.813346064878264621e-03
3.820928192114461295e-04,1.811192535855907487e-03
4.019198352347956452e-04,1.806791600967316358e-03
4.223294371558106706e-04,1.801245738846047641e-03
4.442002768147480535e-04,1.794905527630904097e-03
4.939986989709858499e-04,1.790214747693866931e-03
5.287713344690099255e-04,1.785335144197321925e-03
5.859476663516027676e-04,1.797206320553229771e-03
5.766329564131711990e-04,1.812062852778309691e-03
5.898744991035383351e-04,1.846596691328370680e-03
5.994582313230636559e-04,1.948576434184007364e-03
5.986616657015169209e-04,2.019454380390978653e-03
5.963732569424431019e-04,2.078766368395095800e-03
5.954499554690087732e-04,2.234134113998870706e-03
5.925711134540033150e-04,2.218930092369459338e-03
5.939729502697710861e-04,2.294260600336441372e-03
5.962363083647692543e-04,2.397664845255142660e-03
6.020065785440816561e-04,2.526784595824544451e-03
6.118360757376507851e-04,2.525512140837097783e-03
6.261854853821414036e-04,2.614024121741820132e-03
