# alpha_func, r_func, r_func_der, b_func, b_func_der, n_func
9.000000000000000222e-01,6.569555033669719490e-01,8.247043721180986608e-01,1.084057452309976188e+00,1.570125401564259171e+00,2.079868058937257597e-04
9.000000000000000222e-01,6.577797360501430601e-01,8.237600095978239167e-01,1.085627577711540503e+00,1.570125401564259171e+00,2.073158807134233765e-04
9.000000000000000222e-01,6.586030214098156366e-01,8.228097180110873765e-01,1.087197703113104819e+00,1.570125401564259171e+00,2.066449555331210204e-04
9.000000000000000222e-01,6.594253534955427654e-01,8.218534545466757990e-01,1.088767828514669134e+00,1.570125401564259171e+00,2.059740303528186914e-04
9.000000000000000222e-01,6.602467263139146780e-01,8.208911760892801945e-01,1.090337953916233227e+00,1.570125401564259171e+00,2.053031051725163895e-04
9.000000000000000222e-01,6.610671338282535503e-01,8.199228392181581171e-01,1.091908079317797542e+00,1.570125401564259171e+00,2.046321799922140334e-04
9.000000000000000222e-01,6.618865699583074136e-01,8.189484002058188272e-01,1.093478204719362079e+00,1.570125401564259171e+00,2.039612548119116501e-04
9.000000000000000222e-01,6.627050285799429563e-01,8.179678150167264405e-01,1.095048330120926172e+00,1.570125401564259171e+00,2.032903296316093482e-04
9.000000000000000222e-01,6.635225035248368819e-01,8.169810393060223941e-01,1.096618455522490265e+00,1.570125401564259171e+00,2.026194044513070192e-04
9.000000000000000222e-01,6.643389885801661565e-01,8.159880284182738919e-01,1.098188580924054580e+00,1.570125401564259171e+00,2.019484792710046631e-04
9.000000000000000222e-01,6.651544774882958144e-01,8.149887373862418904e-01,1.099758706325618896e+00,1.570125401564259171e+00,2.012775540907022799e-04
9.000000000000000222e-01,6.659689639464673183e-01,8.139831209296753967e-01,1.101328831727183211e+00,1.570125401564259171e+00,2.006066289103999780e-04
9.000000000000000222e-01,6.667824416064853654e-01,8.129711334541295242e-01,1.102898957128747304e+00,1.570125401564259171e+00,1.999357037300976761e-04
9.000000000000000222e-01,6.675949040744026952e-01,8.119527290498087524e-01,1.104469082530311619e+00,1.570125401564259171e+00,1.992647785497952929e-04
9.000000000000000222e-01,6.684063449102036758e-01,8.109278614904377180e-01,1.106039207931875712e+00,1.570125401564259171e+00,1.985938533694930181e-04
9.000000000000000222e-01,6.692167576274876684e-01,8.098964842321609847e-01,1.107609333333440027e+00,1.570125401564259171e+00,1.979229281891906349e-04
9.000000000000000222e-01,6.700261356931509482e-01,8.088585504124686798e-01,1.109179458735004342e+00,1.570125401564259171e+00,1.972520030088883330e-04
9.000000000000000222e-01,6.708344725270680708e-01,8.078140128491558825e-01,1.110749584136568435e+00,1.570125401564259171e+00,1.965810778285860311e-04
9.000000000000000222e-01,6.716417615017706844e-01,8.067628240393098782e-01,1.112319709538132750e+00,1.570125401564259171e+00,1.959101526482836478e-04
9.000000000000000222e-01,6.724479959421265640e-01,8.057049361583316083e-01,1.113889834939697288e+00,1.570125401564259171e+00,1.952392274679812646e-04
9.000000000000000222e-01,6.732531691250180916e-01,8.046403010589899818e-01,1.115459960341261381e+00,1.570125401564259171e+00,1.945683022876789627e-04
9.000000000000000222e-01,6.740572742790182925e-01,8.035688702705090503e-01,1.117030085742825474e+00,1.570125401564259171e+00,1.938973771073766608e-04
9.000000000000000222e-01,6.748603045840678716e-01,8.024905949976940400e-01,1.118600211144389789e+00,1.570125401564259171e+00,1.932264519270742776e-04
9.000000000000000222e-01,6.756622531711493629e-01,8.014054261200921347e-01,1.120170336545954104e+00,1.570125401564259171e+00,1.925555267467718944e-04
9.000000000000000222e-01,6.764631131219612792e-01,8.003133141911911164e-01,1.121740461947518419e+00,1.570125401564259171e+00,1.918846015664695925e-04
9.000000000000000222e-01,6.772628774685935937e-01,7.992142094376603056e-01,1.123310587349082512e+00,1.570125401564259171e+00,1.912136763861672906e-04
9.000000000000000222e-01,6.780615391931985592e-01,7.981080617586273629e-01,1.124880712750646827e+00,1.570125401564259171e+00,1.905427512058649074e-04
9.000000000000000222e-01,6.788590912276633027e-01,7.969948207250039385e-01,1.126450838152211364e+00,1.570125401564259171e+00,1.898718260255625242e-04
9.000000000000000222e-01,6.796555264532813112e-01,7.958744355788468505e-01,1.128020963553775458e+00,1.570125401564259171e+00,1.892009008452602223e-04
9.000000000000000222e-01,6.804508377004243602e-01,7.947468552327714431e-01,1.129591088955339551e+00,1.570125401564259171e+00,1.885299756649579204e-04
9.000000000000000222e-01,6.812450177482113345e-01,7.936120282694066885e-01,1.131161214356903866e+00,1.570125401564259171e+00,1.878590504846555371e-04
9.000000000000000222e-01,6.820380593241786027e-01,7.924699029408996953e-01,1.132731339758468181e+00,1.570125401564259171e+00,1.871881253043531539e-04
9.000000000000000222e-01,6.828299551039489490e-01,7.913204271684698421e-01,1.134301465160032496e+00,1.570125401564259171e+00,1.865172001240508520e-04
9.000000000000000222e-01,6.836206977109011707e-01,7.901635485420098748e-01,1.135871590561596589e+00,1.570125401564259171e+00,1.858462749437485501e-04
9.000000000000000222e-01,6.844102797158381213e-01,7.889992143197460672e-01,1.137441715963161126e+00,1.570125401564259171e+00,1.851753497634461669e-04
9.000000000000000222e-01,6.851986936366546432e-01,7.878273714279475648e-01,1.139011841364725441e+00,1.570125401564259171e+00,1.845044245831438108e-04
9.000000000000000222e-01,6.859859319380058329e-01,7.866479664606895739e-01,1.140581966766289534e+00,1.570125401564259171e+00,1.838334994028414818e-04
9.000000000000000222e-01,6.867719870309749730e-01,7.854609456796785016e-01,1.142152092167853628e+00,1.570125401564259171e+00,1.831625742225391799e-04
9.000000000000000222e-01,6.875568512727406878e-01,7.842662550141313860e-01,1.143722217569417943e+00,1.570125401564259171e+00,1.824916490422368238e-04
9.000000000000000222e-01,6.883405169662445422e-01,7.830638400607201621e-01,1.145292342970982258e+00,1.570125401564259171e+00,1.818207238619344406e-04
9.000000000000000222e-01,6.891229763598580860e-01,7.818536460835726620e-01,1.146862468372546573e+00,1.570125401564259171e+00,1.811497986816321386e-04
9.000000000000000222e-01,6.899042216470508970e-01,7.806356180143416701e-01,1.148432593774110666e+00,1.570125401564259171e+00,1.804788735013298096e-04
9.000000000000000222e-01,6.906842449660592909e-01,7.794097004523388161e-01,1.150002719175675203e+00,1.570125401564259171e+00,1.798079483210274535e-04
9.000000000000000222e-01,6.914630383995511442e-01,7.781758376647343045e-01,1.151572844577239518e+00,1.570125401564259171e+00,1.791370231407250703e-04
9.000000000000000222e-01,6.922405939742956038e-01,7.769339735868273644e-01,1.153142969978803611e+00,1.570125401564259171e+00,1.784660979604227684e-04
9.000000000000000222e-01,6.930169036608327948e-01,7.756840518223889758e-01,1.154713095380367704e+00,1.570125401564259171e+00,1.777951727801204665e-04
9.000000000000000222e-01,6.937919593731396439e-01,7.744260156440740950e-01,1.156283220781932020e+00,1.570125401564259171e+00,1.771242475998180833e-04
9.000000000000000222e-01,6.945657529683008091e-01,7.731598079939128176e-01,1.157853346183496335e+00,1.570125401564259171e+00,1.764533224195157001e-04
9.000000000000000222e-01,6.953382762461778333e-01,7.718853714838791458e-01,1.159423471585060650e+00,1.570125401564259171e+00,1.757823972392133982e-04
9.000000000000000222e-01,6.961095209490795188e-01,7.706026483965316975e-01,1.160993596986624743e+00,1.570125401564259171e+00,1.751114720589110963e-04
9.000000000000000222e-01,6.968794787614333019e-01,7.693115806857464545e-01,1.162563722388189280e+00,1.570125401564259171e+00,1.744405468786087131e-04
9.000000000000000222e-01,6.976481413094558492e-01,7.680121099775246707e-01,1.164133847789753595e+00,1.570125401564259171e+00,1.737696216983063298e-04
9.000000000000000222e-01,6.984155001608258750e-01,7.667041775708881568e-01,1.165703973191317688e+00,1.570125401564259171e+00,1.730986965180040279e-04
9.000000000000000222e-01,6.991815468243592901e-01,7.653877244388650469e-01,1.167274098592881781e+00,1.570125401564259171e+00,1.724277713377017260e-04
9.000000000000000222e-01,6.999462727496814640e-01,7.640626912295604978e-01,1.168844223994446097e+00,1.570125401564259171e+00,1.717568461573993428e-04
9.000000000000000222e-01,7.007096693269043719e-01,7.627290182673250873e-01,1.170414349396010412e+00,1.570125401564259171e+00,1.710859209770969596e-04
9.000000000000000222e-01,7.014717278863026317e-01,7.613866455540124756e-01,1.171984474797574727e+00,1.570125401564259171e+00,1.704149957967946577e-04
9.000000000000000222e-01,7.022324396979924277e-01,7.600355127703373181e-01,1.173554600199138820e+00,1.570125401564259171e+00,1.697440706164923558e-04
9.000000000000000222e-01,7.029917959716103226e-01,7.586755592773281043e-01,1.175124725600703357e+00,1.570125401564259171e+00,1.690731454361899726e-04
9.000000000000000222e-01,7.037497878559954012e-01,7.573067241178884634e-01,1.176694851002267672e+00,1.570125401564259171e+00,1.684022202558875894e-04
9.000000000000000222e-01,7.045064064388696368e-01,7.559289460184541731e-01,1.178264976403831765e+00,1.570125401564259171e+00,1.677312950755852875e-04
9.000000000000000222e-01,7.052616427465261406e-01,7.545421633907626324e-01,1.179835101805395858e+00,1.570125401564259171e+00,1.670603698952829856e-04
9.000000000000000222e-01,7.060154877435116383e-01,7.531463143337254751e-01,1.181405227206960173e+00,1.570125401564259171e+00,1.663894447149806023e-04
9.000000000000000222e-01,7.067679323323166063e-01,7.517413366354209758e-01,1.182975352608524711e+00,1.570125401564259171e+00,1.657185195346782191e-04
9.000000000000000222e-01,7.075189673530651868e-01,7.503271677751898183e-01,1.184545478010088804e+00,1.570125401564259171e+00,1.650475943543759172e-04
9.000000000000000222e-01,7.082685835832072119e-01,7.489037449258554302e-01,1.186115603411653119e+00,1.570125401564259171e+00,1.643766691740736153e-04
9.000000000000000222e-01,7.090167717372134470e-01,7.474710049560611136e-01,1.187685728813217434e+00,1.570125401564259171e+00,1.637057439937712321e-04
9.000000000000000222e-01,7.097635224662716125e-01,7.460288844327287450e-01,1.189255854214781749e+00,1.570125401564259171e+00,1.630348188134688489e-04
9.000000000000000222e-01,7.105088263579868446e-01,7.445773196236390445e-01,1.190825979616345842e+00,1.570125401564259171e+00,1.623638936331665470e-04
9.000000000000000222e-01,7.112526739360838235e-01,7.431162465001467377e-01,1.192396105017909935e+00,1.570125401564259171e+00,1.616929684528642451e-04
9.000000000000000222e-01,7.119950556601115643e-01,7.416456007400167305e-01,1.193966230419474250e+00,1.570125401564259171e+00,1.610220432725618619e-04
9.000000000000000222e-01,7.127359619251507628e-01,7.401653177304022835e-01,1.195536355821038788e+00,1.570125401564259171e+00,1.603511180922594787e-04
9.000000000000000222e-01,7.134753830615255810e-01,7.386753325709514151e-01,1.197106481222602881e+00,1.570125401564259171e+00,1.596801929119571768e-04
9.000000000000000222e-01,7.142133093345174322e-01,7.371755800770541933e-01,1.198676606624167196e+00,1.570125401564259171e+00,1.590092677316548749e-04
9.000000000000000222e-01,7.149497309440827619e-01,7.356659947832369095e-01,1.200246732025731511e+00,1.570125401564259171e+00,1.583383425513524916e-04
9.000000000000000222e-01,7.156846380245729389e-01,7.341465109466920325e-01,1.201816857427295826e+00,1.570125401564259171e+00,1.576674173710501084e-04
9.000000000000000222e-01,7.164180206444594745e-01,7.326170625509629275e-01,1.203386982828859919e+00,1.570125401564259171e+00,1.569964921907478065e-04
9.000000000000000222e-01,7.171498688060625737e-01,7.310775833097763465e-01,1.204957108230424012e+00,1.570125401564259171e+00,1.563255670104455046e-04
9.000000000000000222e-01,7.178801724452826827e-01,7.295280066710273514e-01,1.206527233631988327e+00,1.570125401564259171e+00,1.556546418301431214e-04
9.000000000000000222e-01,7.186089214313370332e-01,7.279682658209245538e-01,1.208097359033552864e+00,1.570125401564259171e+00,1.549837166498407653e-04
9.000000000000000222e-01,7.193361055664999615e-01,7.263982936882928954e-01,1.209667484435116958e+00,1.570125401564259171e+00,1.543127914695384363e-04
9.000000000000000222e-01,7.200617145858475565e-01,7.248180229490381876e-01,1.211237609836681273e+00,1.570125401564259171e+00,1.536418662892361344e-04
9.000000000000000222e-01,7.207857381570076383e-01,7.232273860307828484e-01,1.212807735238245588e+00,1.570125401564259171e+00,1.529709411089337512e-04
9.000000000000000222e-01,7.215081658799135100e-01,7.216263151176665058e-01,1.214377860639809903e+00,1.570125401564259171e+00,1.523000159286313950e-04
9.000000000000000222e-01,7.222289872865625959e-01,7.200147421553220184e-01,1.215947986041373996e+00,1.570125401564259171e+00,1.516290907483290931e-04
9.000000000000000222e-01,7.229481918407808516e-01,7.183925988560235787e-01,1.217518111442938089e+00,1.570125401564259171e+00,1.509581655680267641e-04
9.000000000000000222e-01,7.236657689379927261e-01,7.167598167040227786e-01,1.219088236844502404e+00,1.570125401564259171e+00,1.502872403877244080e-04
9.000000000000000222e-01,7.243817079049945651e-01,7.151163269610569806e-01,1.220658362246066941e+00,1.570125401564259171e+00,1.496163152074220248e-04
9.000000000000000222e-01,7.250959979997352312e-01,7.134620606720509794e-01,1.222228487647631034e+00,1.570125401564259171e+00,1.489453900271197229e-04
9.000000000000000222e-01,7.258086284111033848e-01,7.117969486710055138e-01,1.223798613049195350e+00,1.570125401564259171e+00,1.482744648468174210e-04
9.000000000000000222e-01,7.265195882587184295e-01,7.101209215870788460e-01,1.225368738450759665e+00,1.570125401564259171e+00,1.476035396665150378e-04
9.000000000000000222e-01,7.272288665927292284e-01,7.084339098508650734e-01,1.226938863852323980e+00,1.570125401564259171e+00,1.469326144862126546e-04
9.000000000000000222e-01,7.279364523936178166e-01,7.067358437008716132e-01,1.228508989253888073e+00,1.570125401564259171e+00,1.462616893059103527e-04
9.000000000000000222e-01,7.286423345720125511e-01,7.050266531901999700e-01,1.230079114655452166e+00,1.570125401564259171e+00,1.455907641256080508e-04
9.000000000000000222e-01,7.293465019685047013e-01,7.033062681934334481e-01,1.231649240057016703e+00,1.570125401564259171e+00,1.449198389453056676e-04
9.000000000000000222e-01,7.300489433534735895e-01,7.015746184137361396e-01,1.233219365458581018e+00,1.570125401564259171e+00,1.442489137650032843e-04
9.000000000000000222e-01,7.307496474269192799e-01,6.998316333901638542e-01,1.234789490860145111e+00,1.570125401564259171e+00,1.435779885847009824e-04
9.000000000000000222e-01,7.314486028183018185e-01,6.980772425051912089e-01,1.236359616261709427e+00,1.570125401564259171e+00,1.429070634043986805e-04
9.000000000000000222e-01,7.321457980863885773e-01,6.963113749924626505e-01,1.237929741663273742e+00,1.570125401564259171e+00,1.422361382240962973e-04
9.000000000000000222e-01,7.328412217191099254e-01,6.945339599447682977e-01,1.239499867064838057e+00,1.570125401564259171e+00,1.415652130437939141e-04
9.000000000000000222e-01,7.335348621334212282e-01,6.927449263222423825e-01,1.241069992466402150e+00,1.570125401564259171e+00,1.408942878634916122e-04
9.000000000000000222e-01,7.342267076751757271e-01,6.909442029607962832e-01,1.242640117867966243e+00,1.570125401564259171e+00,1.402233626831893103e-04
9.000000000000000222e-01,7.349167466190045239e-01,6.891317185807888102e-01,1.244210243269530780e+00,1.570125401564259171e+00,1.395524375028869271e-04
9.000000000000000222e-01,7.356049671682037827e-01,6.873074017959317494e-01,1.245780368671095095e+00,1.570125401564259171e+00,1.388815123225845439e-04
9.000000000000000222e-01,7.362913574546344764e-01,6.854711811224375451e-01,1.247350494072659188e+00,1.570125401564259171e+00,1.382105871422822420e-04
9.000000000000000222e-01,7.369759055386292390e-01,6.836229849884152276e-01,1.248920619474223503e+00,1.570125401564259171e+00,1.375396619619799401e-04
