# dp_out, dp_first_der, pinn_out, pinn_second_der
4.152427936521952204e-03,5.491663998685192283e-02,4.152427936521952204e-03,4.956089893816331138e-01
4.207592661155272473e-03,5.541308979735926066e-02,4.207592661155272473e-03,4.972920956813339233e-01
4.263254678618472356e-03,5.591122711530749356e-02,4.263254678618472356e-03,4.989840132719183252e-01
4.319415680833842489e-03,5.641106077907842575e-02,4.319415680833842489e-03,5.006847963999240259e-01
4.376077368589166051e-03,5.691259968149142701e-02,4.376077368589166051e-03,5.023944996930398421e-01
4.433241451591657389e-03,5.741585277018534939e-02,4.433241451591657389e-03,5.041131781631058573e-01
4.490909648525316308e-03,5.792082904800666121e-02,4.490909648525316308e-03,5.058408872091146868e-01
4.549083687103053913e-03,5.842753757338847720e-02,4.549083687103053913e-03,5.075776826202551550e-01
4.607765304125266415e-03,5.893598746075756623e-02,4.607765304125266415e-03,5.093236205789720694e-01
4.666956245534881371e-03,5.944618788091782235e-02,4.666956245534881371e-03,5.110787576640549723e-01
4.726658266473319006e-03,5.995814806144950104e-02,4.726658266473319006e-03,5.128431508537478756e-01
4.786873131338849167e-03,6.047187728711533872e-02,4.786873131338849167e-03,5.146168575289103986e-01
4.847602613842769484e-03,6.098738490025978898e-02,4.847602613842769484e-03,5.163999354761641403e-01
4.908848497067994782e-03,6.150468030121936103e-02,4.908848497067994782e-03,5.181924428911030001e-01
4.970612573526780008e-03,6.202377294873029356e-02,4.970612573526780008e-03,5.199944383815129356e-01
5.032896645219456233e-03,6.254467236034355615e-02,5.032896645219456233e-03,5.218059809706295793e-01
5.095702523693613345e-03,6.306738811284606783e-02,5.095702523693613345e-03,5.236271301004036260e-01
5.159032030103401570e-03,6.359192984267481030e-02,5.159032030103401570e-03,5.254579456348301703e-01
5.222886995269512139e-03,6.411830724634226542e-02,5.222886995269512139e-03,5.272984878632669403e-01
5.287269259739151017e-03,6.464653008086695962e-02,5.287269259739151017e-03,5.291488175038030484e-01
5.352180673847020502e-03,6.517660816419912351e-02,5.352180673847020502e-03,5.310089957066630451e-01
