# dp_out, dp_first_der, pinn_out, pinn_second_der
5.050517290261379195e-03,4.038080948578004481e-02,4.855954625636578134e-03,3.217609147194018249e-01
5.091055136609853350e-03,4.069533021386773086e-02,4.896791019435598261e-03,3.243180668254621590e-01
5.131908848355767709e-03,4.101254394656050906e-02,4.937951733045600235e-03,3.268961468656901292e-01
5.173081129523690765e-03,4.133247274545670535e-02,4.979439344559226203e-03,3.294953069035326809e-01
5.214574706265622840e-03,4.165513880515470113e-02,5.021256453149103294e-03,3.321157005553496688e-01
5.256392326995594153e-03,4.198056445481124221e-02,5.063405679221622512e-03,3.347574830020756398e-01
5.298536762525216971e-03,4.230877215971595717e-02,5.105889664572856555e-03,3.374208110009213613e-01
5.341010806199718297e-03,4.263978452287986443e-02,5.148711072543968488e-03,3.401058428971486247e-01
5.383817274036593707e-03,4.297362428662721001e-02,5.191872588179869547e-03,3.428127386358847950e-01
5.426959004865851942e-03,4.331031433421461685e-02,5.235376918389471161e-03,3.455416597740310625e-01
5.470438860472878057e-03,4.364987769145867169e-02,5.279226792107957929e-03,3.482927694922057782e-01
5.514259725740466508e-03,4.399233752836884115e-02,5.323424960459158597e-03,3.510662326067750527e-01
5.558424508793435512e-03,4.433771716080103786e-02,5.367974196919482639e-03,3.538622155818831327e-01
5.602936141146803647e-03,4.468604005212961638e-02,5.412877297485949035e-03,3.566808865416462027e-01
5.647797577852912629e-03,4.503732981491781473e-02,5.458137080843456120e-03,3.595224152823093267e-01
5.693011797653220810e-03,4.539161021262216877e-02,5.503756388535803630e-03,3.623869732845417246e-01
5.738581803127135519e-03,4.574890516128427009e-02,5.549738085134996515e-03,3.652747337257515881e-01
5.784510620847595208e-03,4.610923873126671069e-02,5.596085058415386018e-03,3.681858714924493015e-01
5.830801301537127772e-03,4.647263514897792547e-02,5.642800219530851730e-03,3.711205631927574355e-01
5.877456920221205312e-03,4.683911879862190375e-02,5.689886503186676256e-03,3.740789871688816604e-01
5.924480576390722675e-03,4.720871422396077932e-02,5.737346867822325225e-03,3.770613235097233229e-01
5.971875394161134040e-03,4.758144613009540613e-02,5.785184295789943393e-03,3.800677540635173379e-01
6.019644522432331113e-03,4.795733938524238127e-02,5.833401793534177815e-03,3.830984624505411329e-01
6.067791135056926910e-03,4.833641902255481071e-02,5.882002391779611247e-03,3.861536340759155195e-01
6.116318431002860934e-03,4.871871024193019650e-02,5.930989145713275873e-03,3.892334561424333206e-01
6.165229634522597160e-03,4.910423841184496929e-02,5.980365135173337440e-03,3.923381176634930245e-01
6.214527995321163234e-03,4.949302907120101125e-02,6.030133464836662238e-03,3.954678094760653018e-01
6.264216788729857002e-03,4.988510793119393938e-02,6.080297264411243033e-03,3.986227242537299098e-01
6.314299315876830548e-03,5.028050087717472749e-02,6.130859688828257242e-03,4.018030565198504878e-01
6.364778903864685977e-03,5.067923397055684731e-02,6.181823918436572807e-03,4.050090026606927296e-01
6.415658905945146456e-03,5.108133345071053100e-02,6.233193159198385097e-03,4.082407609387239678e-01
6.466942701699503887e-03,5.148682573688168063e-02,6.284970642888836750e-03,4.114985315059240811e-01
6.518633697219052697e-03,5.189573743013675688e-02,6.337159627295066780e-03,4.147825164171869972e-01
6.570735325287981737e-03,5.230809531530100642e-02,6.389763396419171487e-03,4.180929196437808137e-01
6.623251045568524786e-03,5.272392636293155022e-02,6.442785260682079573e-03,4.214299470869049546e-01
6.676184344785405025e-03,5.314325773128736330e-02,6.496228557127708275e-03,4.247938065912622019e-01
